timestamp,container,cpu_pct,mem_usage,mem_pct
1774951606,ads_orm_api,70.17%,63.66MiB / 13.58GiB,0.46%
1774951606,ads_postgres,25.06%,111.8MiB / 13.58GiB,0.80%
1774951610,ads_orm_api,73.76%,63.12MiB / 13.58GiB,0.45%
1774951610,ads_postgres,26.69%,111.7MiB / 13.58GiB,0.80%
1774951614,ads_orm_api,95.06%,62.81MiB / 13.58GiB,0.45%
1774951614,ads_postgres,33.60%,112MiB / 13.58GiB,0.81%
1774951618,ads_orm_api,72.89%,63.07MiB / 13.58GiB,0.45%
1774951618,ads_postgres,23.71%,112.4MiB / 13.58GiB,0.81%
1774951622,ads_orm_api,79.71%,63.02MiB / 13.58GiB,0.45%
1774951622,ads_postgres,30.12%,112.4MiB / 13.58GiB,0.81%
1774951626,ads_orm_api,72.47%,63.34MiB / 13.58GiB,0.46%
1774951626,ads_postgres,24.89%,112.6MiB / 13.58GiB,0.81%
1774951630,ads_orm_api,75.37%,62.77MiB / 13.58GiB,0.45%
1774951630,ads_postgres,26.38%,112.7MiB / 13.58GiB,0.81%
1774951634,ads_orm_api,80.07%,63.26MiB / 13.58GiB,0.46%
1774951634,ads_postgres,33.09%,112.7MiB / 13.58GiB,0.81%
1774951638,ads_orm_api,89.39%,63.25MiB / 13.58GiB,0.45%
1774951638,ads_postgres,32.95%,113.3MiB / 13.58GiB,0.82%
1774951642,ads_orm_api,78.79%,62.58MiB / 13.58GiB,0.45%
1774951642,ads_postgres,28.34%,113.2MiB / 13.58GiB,0.81%
1774951646,ads_orm_api,78.72%,63.75MiB / 13.58GiB,0.46%
1774951646,ads_postgres,30.20%,113.1MiB / 13.58GiB,0.81%
1774951650,ads_orm_api,79.40%,63.34MiB / 13.58GiB,0.46%
1774951651,ads_postgres,30.61%,113.4MiB / 13.58GiB,0.82%
1774951655,ads_orm_api,78.50%,62.36MiB / 13.58GiB,0.45%
1774951655,ads_postgres,29.25%,113.6MiB / 13.58GiB,0.82%
