timestamp,container,cpu_pct,mem_usage,mem_pct
1774951985,ads_postgres,1177.18%,191.7MiB / 13.58GiB,1.38%
1774951990,ads_sql_api,17.13%,59.65MiB / 13.58GiB,0.43%
1774951990,ads_postgres,1163.15%,194.7MiB / 13.58GiB,1.40%
1774951995,ads_sql_api,16.37%,60.4MiB / 13.58GiB,0.43%
1774951995,ads_postgres,1164.20%,195.4MiB / 13.58GiB,1.41%
1774952000,ads_sql_api,11.19%,60.39MiB / 13.58GiB,0.43%
1774952000,ads_postgres,1185.00%,201.4MiB / 13.58GiB,1.45%
1774952005,ads_sql_api,17.49%,60.11MiB / 13.58GiB,0.43%
1774952005,ads_postgres,1133.51%,194.5MiB / 13.58GiB,1.40%
1774952010,ads_sql_api,29.52%,59.59MiB / 13.58GiB,0.43%
1774952010,ads_postgres,1186.42%,191.6MiB / 13.58GiB,1.38%
1774952015,ads_sql_api,22.47%,59.2MiB / 13.58GiB,0.43%
1774952015,ads_postgres,1165.17%,192.5MiB / 13.58GiB,1.38%
1774952020,ads_sql_api,19.53%,60.05MiB / 13.58GiB,0.43%
1774952020,ads_postgres,1157.97%,193.8MiB / 13.58GiB,1.39%
1774952025,ads_sql_api,15.06%,59.62MiB / 13.58GiB,0.43%
1774952025,ads_postgres,1185.52%,196.5MiB / 13.58GiB,1.41%
1774952030,ads_sql_api,19.23%,60.38MiB / 13.58GiB,0.43%
1774952030,ads_postgres,1175.41%,203.1MiB / 13.58GiB,1.46%
1774952035,ads_sql_api,20.99%,60.21MiB / 13.58GiB,0.43%
1774952035,ads_postgres,1209.96%,195.5MiB / 13.58GiB,1.41%
1774952040,ads_sql_api,20.72%,59.83MiB / 13.58GiB,0.43%
1774952040,ads_postgres,1186.47%,199MiB / 13.58GiB,1.43%
1774952045,ads_sql_api,13.24%,59.58MiB / 13.58GiB,0.43%
1774952045,ads_postgres,1195.82%,197.7MiB / 13.58GiB,1.42%
1774952050,ads_sql_api,20.35%,58.75MiB / 13.58GiB,0.42%
1774952050,ads_postgres,1160.93%,197.1MiB / 13.58GiB,1.42%
1774952055,ads_sql_api,21.38%,59.04MiB / 13.58GiB,0.42%
1774952055,ads_postgres,1165.48%,196.1MiB / 13.58GiB,1.41%
1774952060,ads_sql_api,22.39%,58.83MiB / 13.58GiB,0.42%
1774952060,ads_postgres,1181.22%,198.4MiB / 13.58GiB,1.43%
1774952065,ads_sql_api,22.89%,58.3MiB / 13.58GiB,0.42%
1774952065,ads_postgres,1162.79%,190.8MiB / 13.58GiB,1.37%
1774952070,ads_sql_api,17.80%,58.89MiB / 13.58GiB,0.42%
1774952070,ads_postgres,1188.72%,189.8MiB / 13.58GiB,1.37%
1774952075,ads_sql_api,13.75%,59.47MiB / 13.58GiB,0.43%
1774952075,ads_postgres,1178.30%,208MiB / 13.58GiB,1.50%
1774952080,ads_sql_api,17.11%,58.96MiB / 13.58GiB,0.42%
1774952080,ads_postgres,1173.59%,192.6MiB / 13.58GiB,1.39%
1774952085,ads_sql_api,16.27%,59.19MiB / 13.58GiB,0.43%
1774952085,ads_postgres,1185.98%,199.7MiB / 13.58GiB,1.44%
1774952090,ads_sql_api,19.64%,59.12MiB / 13.58GiB,0.43%
1774952090,ads_postgres,1181.23%,196.6MiB / 13.58GiB,1.41%
1774952095,ads_sql_api,18.08%,59.64MiB / 13.58GiB,0.43%
1774952095,ads_postgres,1178.68%,201.4MiB / 13.58GiB,1.45%
1774952100,ads_sql_api,24.70%,58.58MiB / 13.58GiB,0.42%
1774952100,ads_postgres,1199.20%,191.6MiB / 13.58GiB,1.38%
1774952105,ads_sql_api,19.70%,59.55MiB / 13.58GiB,0.43%
1774952105,ads_postgres,1176.77%,201.3MiB / 13.58GiB,1.45%
1774952110,ads_sql_api,17.36%,58.51MiB / 13.58GiB,0.42%
1774952110,ads_postgres,1159.30%,193.5MiB / 13.58GiB,1.39%
1774952115,ads_sql_api,18.42%,58.69MiB / 13.58GiB,0.42%
1774952115,ads_postgres,1047.56%,187.2MiB / 13.58GiB,1.35%
1774952120,ads_sql_api,4.13%,59MiB / 13.58GiB,0.42%
1774952120,ads_postgres,463.04%,173MiB / 13.58GiB,1.24%
1774952124,ads_sql_api,6.13%,21.43MiB / 13.58GiB,0.15%
1774952125,ads_postgres,0.02%,160.7MiB / 13.58GiB,1.16%
