timestamp,container,cpu_pct,mem_usage,mem_pct
1774951347,ads_sql_api,43.75%,57.11MiB / 13.58GiB,0.41%
1774951347,ads_postgres,45.39%,119.8MiB / 13.58GiB,0.86%
1774951351,ads_sql_api,41.55%,57.08MiB / 13.58GiB,0.41%
1774951351,ads_postgres,41.46%,119.9MiB / 13.58GiB,0.86%
1774951355,ads_sql_api,45.14%,56.65MiB / 13.58GiB,0.41%
1774951355,ads_postgres,41.83%,120MiB / 13.58GiB,0.86%
1774951359,ads_sql_api,40.32%,57.33MiB / 13.58GiB,0.41%
1774951359,ads_postgres,52.78%,119.9MiB / 13.58GiB,0.86%
1774951363,ads_sql_api,33.39%,57.44MiB / 13.58GiB,0.41%
1774951363,ads_postgres,32.61%,119.6MiB / 13.58GiB,0.86%
1774951367,ads_sql_api,35.19%,57.66MiB / 13.58GiB,0.41%
1774951367,ads_postgres,41.30%,120.4MiB / 13.58GiB,0.87%
1774951371,ads_sql_api,31.54%,56.91MiB / 13.58GiB,0.41%
1774951371,ads_postgres,35.77%,120MiB / 13.58GiB,0.86%
1774951375,ads_sql_api,31.89%,57.16MiB / 13.58GiB,0.41%
1774951375,ads_postgres,36.79%,119.8MiB / 13.58GiB,0.86%
1774951379,ads_sql_api,39.95%,57.79MiB / 13.58GiB,0.42%
1774951379,ads_postgres,44.24%,120.3MiB / 13.58GiB,0.87%
1774951383,ads_sql_api,39.10%,58.13MiB / 13.58GiB,0.42%
1774951383,ads_postgres,51.82%,116MiB / 13.58GiB,0.83%
1774951387,ads_sql_api,32.54%,57.35MiB / 13.58GiB,0.41%
1774951387,ads_postgres,33.15%,116.8MiB / 13.58GiB,0.84%
1774951391,ads_sql_api,29.84%,57.7MiB / 13.58GiB,0.42%
1774951391,ads_postgres,34.34%,116.9MiB / 13.58GiB,0.84%
1774951395,ads_sql_api,31.29%,57.35MiB / 13.58GiB,0.41%
1774951395,ads_postgres,22.63%,117MiB / 13.58GiB,0.84%
1774951399,ads_sql_api,28.48%,57.14MiB / 13.58GiB,0.41%
1774951399,ads_postgres,23.16%,103MiB / 13.58GiB,0.74%
1774951403,ads_sql_api,30.88%,56.87MiB / 13.58GiB,0.41%
1774951403,ads_postgres,21.44%,102.8MiB / 13.58GiB,0.74%
1774951407,ads_sql_api,27.29%,57.34MiB / 13.58GiB,0.41%
1774951407,ads_postgres,23.13%,102.9MiB / 13.58GiB,0.74%
1774951411,ads_sql_api,27.01%,57.44MiB / 13.58GiB,0.41%
1774951411,ads_postgres,20.67%,103.4MiB / 13.58GiB,0.74%
1774951415,ads_sql_api,22.45%,57.14MiB / 13.58GiB,0.41%
1774951415,ads_postgres,16.37%,103.3MiB / 13.58GiB,0.74%
1774951419,ads_sql_api,22.09%,56.73MiB / 13.58GiB,0.41%
1774951419,ads_postgres,16.21%,101.2MiB / 13.58GiB,0.73%
1774951423,ads_sql_api,15.40%,56MiB / 13.58GiB,0.40%
1774951423,ads_postgres,11.05%,101.3MiB / 13.58GiB,0.73%
1774951427,ads_sql_api,12.05%,56.79MiB / 13.58GiB,0.41%
1774951427,ads_postgres,10.65%,101.2MiB / 13.58GiB,0.73%
1774951431,ads_sql_api,8.45%,56.95MiB / 13.58GiB,0.41%
1774951431,ads_postgres,5.89%,101.2MiB / 13.58GiB,0.73%
1774951435,ads_sql_api,5.89%,56.34MiB / 13.58GiB,0.41%
1774951435,ads_postgres,4.24%,96.98MiB / 13.58GiB,0.70%
1774951439,ads_sql_api,0.04%,55.59MiB / 13.58GiB,0.40%
1774951439,ads_postgres,0.13%,97.07MiB / 13.58GiB,0.70%
