timestamp,container,cpu_pct,mem_usage,mem_pct
1774953811,ads_orm_api,428.79%,73.58MiB / 13.58GiB,0.53%
1774953811,ads_postgres,207.39%,120.2MiB / 13.58GiB,0.86%
1774953815,ads_orm_api,437.37%,79.24MiB / 13.58GiB,0.57%
1774953815,ads_postgres,208.78%,120.6MiB / 13.58GiB,0.87%
1774953819,ads_orm_api,446.59%,79.27MiB / 13.58GiB,0.57%
1774953819,ads_postgres,210.40%,122.2MiB / 13.58GiB,0.88%
1774953823,ads_orm_api,445.73%,80.16MiB / 13.58GiB,0.58%
1774953823,ads_postgres,201.84%,121.1MiB / 13.58GiB,0.87%
1774953827,ads_orm_api,420.52%,85.69MiB / 13.58GiB,0.62%
1774953827,ads_postgres,224.12%,121.1MiB / 13.58GiB,0.87%
1774953831,ads_orm_api,446.30%,76.5MiB / 13.58GiB,0.55%
1774953831,ads_postgres,223.09%,119.9MiB / 13.58GiB,0.86%
1774953835,ads_orm_api,445.16%,76.46MiB / 13.58GiB,0.55%
1774953835,ads_postgres,208.68%,121.3MiB / 13.58GiB,0.87%
1774953839,ads_orm_api,464.69%,79.14MiB / 13.58GiB,0.57%
1774953839,ads_postgres,229.82%,121.2MiB / 13.58GiB,0.87%
1774953843,ads_orm_api,446.41%,76.52MiB / 13.58GiB,0.55%
1774953843,ads_postgres,206.51%,120.6MiB / 13.58GiB,0.87%
1774953847,ads_orm_api,441.33%,78.2MiB / 13.58GiB,0.56%
1774953847,ads_postgres,233.49%,120.3MiB / 13.58GiB,0.87%
1774953851,ads_orm_api,456.27%,78.51MiB / 13.58GiB,0.56%
1774953851,ads_postgres,215.60%,122.2MiB / 13.58GiB,0.88%
1774953855,ads_orm_api,454.61%,79.56MiB / 13.58GiB,0.57%
1774953855,ads_postgres,216.88%,122.1MiB / 13.58GiB,0.88%
1774953859,ads_orm_api,438.60%,74.67MiB / 13.58GiB,0.54%
1774953859,ads_postgres,213.73%,120.8MiB / 13.58GiB,0.87%
1774953863,ads_orm_api,452.29%,79.13MiB / 13.58GiB,0.57%
1774953863,ads_postgres,205.33%,120.4MiB / 13.58GiB,0.87%
1774953867,ads_orm_api,450.91%,75.28MiB / 13.58GiB,0.54%
1774953867,ads_postgres,223.32%,120.4MiB / 13.58GiB,0.87%
1774953871,ads_orm_api,475.43%,79.42MiB / 13.58GiB,0.57%
1774953871,ads_postgres,216.35%,122MiB / 13.58GiB,0.88%
1774953875,ads_orm_api,461.05%,86.5MiB / 13.58GiB,0.62%
1774953875,ads_postgres,219.19%,121.6MiB / 13.58GiB,0.87%
1774953879,ads_orm_api,467.76%,77.76MiB / 13.58GiB,0.56%
1774953879,ads_postgres,228.21%,121.5MiB / 13.58GiB,0.87%
